,Ortschaftsname,PLZ,Zusatzziffer,Gemeindename,BFS-Nr,Kantonskürzel,E,N,Sprache
2715,Gonten,9108,0,Schlatt-Haslen,3104,AI,9.346300185067967,47.344428936466166,de
2716,Oberegg,9413,0,Oberegg,3111,AI,9.553477730351718,47.42160352582327,de
2717,Oberegg,9413,0,Oberegg,3111,AI,9.583253573055186,47.42344336248468,de
2718,Wolfhalden,9427,0,Oberegg,3111,AI,9.566731983713249,47.437700433512106,de
2719,Walzenhausen,9428,0,Oberegg,3111,AI,9.583721281690837,47.43389932087298,de
2720,Berneck,9442,0,Oberegg,3111,AI,9.600789060208966,47.41422373489577,de
2721,Büriswilen,9442,2,Oberegg,3111,AI,9.610119440888337,47.43428463054459,de
2722,Lüchingen,9450,2,Oberegg,3111,AI,9.5488525836264,47.39750400738389,de
2723,Appenzell,9050,0,Schwende-Rüte,3112,AI,9.408470755793685,47.31019320368847,de
2724,Appenzell Eggerstanden,9050,2,Schwende-Rüte,3112,AI,9.467557191567256,47.33090429695778,de
2725,Appenzell Meistersrüte,9050,5,Schwende-Rüte,3112,AI,9.454217868096912,47.34217114598962,de
2726,Appenzell Steinegg,9050,6,Schwende-Rüte,3112,AI,9.43053968100929,47.32051675390167,de
2727,Weissbad,9057,0,Schwende-Rüte,3112,AI,9.435841876106483,47.31055642617949,de
2728,Schwende,9057,2,Schwende-Rüte,3112,AI,9.43420831531056,47.3007349336977,de
2729,Wasserauen,9057,3,Schwende-Rüte,3112,AI,9.42833759942511,47.28526746618124,de
2730,Brülisau,9058,0,Schwende-Rüte,3112,AI,9.45639863103018,47.29737443701988,de
2731,Urnäsch,9107,0,Schwende-Rüte,3112,AI,9.32911574180627,47.280348459210536,de
2732,Gonten,9108,0,Schwende-Rüte,3112,AI,9.356312496204728,47.29687248586329,de
2733,Frümsen,9467,0,Schwende-Rüte,3112,AI,9.453242511656564,47.26078311488909,de
2734,Lömmenschwil,9308,0,Häggenschwil,3201,SG,9.354106581463435,47.49658779263809,de
2735,Häggenschwil,9312,0,Häggenschwil,3201,SG,9.343854252514822,47.49423437336003,de
2736,Winden,9315,2,Häggenschwil,3201,SG,9.356266866275632,47.51037776114207,de
2737,Hagenwil b. Amriswil,8580,5,Muolen,3202,SG,9.317256801464032,47.52952086574818,de
2738,Bischofszell,9220,0,Muolen,3202,SG,9.278285093040845,47.50943471347918,de
2739,Lömmenschwil,9308,0,Muolen,3202,SG,9.329423229834669,47.50478564868487,de
2740,Muolen,9313,0,Muolen,3202,SG,9.323787431395068,47.52141395771278,de
2741,St. Gallen,9000,0,St. Gallen,3203,SG,9.362229413507697,47.42363487883572,de
2742,St. Gallen,9008,0,St. Gallen,3203,SG,9.39185110748458,47.44181557229332,de
2743,St. Gallen,9010,0,St. Gallen,3203,SG,9.37171024782361,47.44223918002585,de
2744,St. Gallen,9011,0,St. Gallen,3203,SG,9.399316304187936,47.41476307732838,de
2745,St. Gallen,9012,0,St. Gallen,3203,SG,9.360818719400768,47.41028434194868,de
2746,St. Gallen,9014,0,St. Gallen,3203,SG,9.335477413627848,47.40925795467224,de
2747,St. Gallen,9015,0,St. Gallen,3203,SG,9.314053463406756,47.40804744777832,de
2748,St. Gallen,9016,0,St. Gallen,3203,SG,9.41488014417386,47.4402441686639,de
2749,Abtwil SG,9030,0,St. Gallen,3203,SG,9.331252582688034,47.41969672575944,de
2750,Speicherschwendi,9037,0,St. Gallen,3203,SG,9.428905815360713,47.42475099108702,de
2751,Speicher,9042,0,St. Gallen,3203,SG,9.42715281436781,47.41616861457437,de
2752,Wittenbach,9300,0,St. Gallen,3203,SG,9.398068379064998,47.45132839459525,de
2753,St. Gallen,9008,0,Wittenbach,3204,SG,9.392537564793852,47.446016355932485,de
2754,Wittenbach,9300,0,Wittenbach,3204,SG,9.379114458152808,47.4633503264606,de
2755,Lömmenschwil,9308,0,Wittenbach,3204,SG,9.361866109886176,47.491618111182056,de
2756,Wittenbach,9300,0,Berg (SG),3211,SG,9.389970561619757,47.47527907202104,de
2757,Berg SG,9305,0,Berg (SG),3211,SG,9.40781390385026,47.48656706184253,de
2758,Freidorf TG,9306,0,Berg (SG),3211,SG,9.380454384686022,47.48135732766044,de
2759,Eggersriet,9034,0,Eggersriet,3212,SG,9.471835195920711,47.4423562300076,de
2760,Grub AR,9035,0,Eggersriet,3212,SG,9.498587446758435,47.44450894185178,de
2761,Grub SG,9036,0,Eggersriet,3212,SG,9.512724846746504,47.45202638263008,de
2762,Speicherschwendi,9037,0,Eggersriet,3212,SG,9.451075390925912,47.43197310778524,de
2763,Wienacht-Tobel,9405,0,Eggersriet,3212,SG,9.528174906713916,47.46447300742593,de
2764,Rorschach,9400,0,Goldach,3213,SG,9.482628542457665,47.47427551866874,de
2765,Goldach,9403,0,Goldach,3213,SG,9.464790704694314,47.47336409120111,de
2766,Tübach,9327,0,Mörschwil,3214,SG,9.444391535919944,47.48253119830547,de
2767,Mörschwil,9402,0,Mörschwil,3214,SG,9.424458195497028,47.46817850069179,de
2768,Rorschach,9400,0,Rorschach,3215,SG,9.49135211937201,47.47445967418841,de
2769,Rorschacherberg,9404,0,Rorschacherberg,3216,SG,9.502127444817242,47.46628088967783,de
2770,Wienacht-Tobel,9405,0,Rorschacherberg,3216,SG,9.529000969713552,47.46578269343844,de
2771,Staad SG,9422,0,Rorschacherberg,3216,SG,9.529081435457076,47.479827881979205,de
2772,Berg SG,9305,0,Steinach,3217,SG,9.421365405812198,47.49155822400746,de
2773,Steinach,9323,0,Steinach,3217,SG,9.44022892377825,47.50263709886328,de
2774,Horn,9326,0,Tübach,3218,SG,9.450997560266217,47.49039970672328,de
2775,Tübach,9327,0,Tübach,3218,SG,9.453790787869416,47.48474291858882,de
2776,Untereggen,9033,0,Untereggen,3219,SG,9.452835798238064,47.4549240794919,de
2777,Rorschacherberg,9404,0,Untereggen,3219,SG,9.479696825678854,47.456076652024606,de
2778,Au SG,9434,0,Au (SG),3231,SG,9.63378250215058,47.43341360743322,de
2779,Heerbrugg,9435,0,Au (SG),3231,SG,9.626882818450293,47.41286294017058,de
2780,Heerbrugg,9435,0,Balgach,3232,SG,9.619900440381697,47.40968759742855,de
2781,Balgach,9436,0,Balgach,3232,SG,9.606310605527618,47.40737324495131,de
2782,Rebstein,9445,0,Balgach,3232,SG,9.586837954774868,47.4083455892631,de
2783,Reute AR,9411,0,Berneck,3233,SG,9.59426509445148,47.4202639721608,de
2784,Au SG,9434,0,Berneck,3233,SG,9.62887421600461,47.43293423941177,de
2785,Heerbrugg,9435,0,Berneck,3233,SG,9.623464092709051,47.415434615402006,de
2786,Berneck,9442,0,Berneck,3233,SG,9.609395504895048,47.42456435384888,de
2787,Büriswilen,9442,2,Berneck,3233,SG,9.614449081198162,47.434630560061066,de
2788,Balgach,9436,0,Diepoldsau,3234,SG,9.623981562039232,47.382533120149546,de
2789,Widnau,9443,0,Diepoldsau,3234,SG,9.626063076925016,47.39225382678675,de
2790,Diepoldsau,9444,0,Diepoldsau,3234,SG,9.657629110018572,47.38540320222254,de
2791,Rheineck,9424,0,Rheineck,3235,SG,9.590040969029085,47.465799582264985,de
2792,Thal,9425,0,Rheineck,3235,SG,9.575400740676,47.467651966192335,de
2793,Lutzenberg,9426,0,Rheineck,3235,SG,9.57707951680751,47.462828939358005,de
2794,Rheineck,9424,0,St. Margrethen,3236,SG,9.595303288272891,47.46082584015885,de
2795,Walzenhausen,9428,0,St. Margrethen,3236,SG,9.631237103000563,47.44199627211045,de
2796,St. Margrethen SG,9430,0,St. Margrethen,3236,SG,9.62590374829524,47.453942580449485,de
2797,Rorschacherberg,9404,0,Thal,3237,SG,9.531066887282863,47.47284343252602,de
2798,Staad SG,9422,0,Thal,3237,SG,9.542224631484782,47.480582238027694,de
2799,Altenrhein,9423,0,Thal,3237,SG,9.551472310960577,47.49089255048704,de
2800,Thal,9425,0,Thal,3237,SG,9.569448639134338,47.46503525892179,de
2801,Heerbrugg,9435,0,Widnau,3238,SG,9.624784062658897,47.40542413776086,de
2802,Widnau,9443,0,Widnau,3238,SG,9.639645589034703,47.40413508919252,de
2803,Brülisau,9058,0,Altstätten,3251,SG,9.485136610139389,47.2834444766094,de
2804,Altstätten SG,9450,0,Altstätten,3251,SG,9.541477723712235,47.378025422685496,de
2805,Lüchingen,9450,2,Altstätten,3251,SG,9.552987171685183,47.38749642344185,de
2806,Hinterforst,9452,0,Altstätten,3251,SG,9.530969104682075,47.35926910410465,de
2807,Eichberg,9453,0,Altstätten,3251,SG,9.539851015603382,47.345782912534006,de
2808,Oberriet SG,9463,0,Altstätten,3251,SG,9.537709774868269,47.33400507409545,de
2809,Rüthi (Rheintal),9464,0,Altstätten,3251,SG,9.52158017885959,47.289393058822846,de
2810,Lienz,9464,2,Altstätten,3251,SG,9.516135881725416,47.27845983370227,de
2811,Hinterforst,9452,0,Eichberg,3252,SG,9.523829011336971,47.35541448422249,de
2812,Eichberg,9453,0,Eichberg,3252,SG,9.525326401970228,47.34655596295751,de
2813,Marbach SG,9437,0,Marbach (SG),3253,SG,9.567526869638051,47.39172805880165,de
2814,Balgach,9436,0,Oberriet (SG),3254,SG,9.621027301935928,47.37613576992609,de
2815,Kriessern,9451,0,Oberriet (SG),3254,SG,9.606844040400167,47.36544143619309,de
2816,Montlingen,9462,0,Oberriet (SG),3254,SG,9.590510857960554,47.33487132297337,de
2817,Oberriet SG,9463,0,Oberriet (SG),3254,SG,9.570876253532482,47.32609154224632,de
2818,Marbach SG,9437,0,Rebstein,3255,SG,9.570366080494471,47.399702064639705,de
2819,Rebstein,9445,0,Rebstein,3255,SG,9.584152908151736,47.399498212611576,de
2820,Oberriet SG,9463,0,Rüthi (SG),3256,SG,9.54672153043051,47.3053379269203,de
2821,Rüthi (Rheintal),9464,0,Rüthi (SG),3256,SG,9.538641949676672,47.29463708218253,de
2822,Lienz,9464,2,Rüthi (SG),3256,SG,9.522719498145266,47.28667765695659,de
2823,Haag (Rheintal),9469,0,Buchs (SG),3271,SG,9.483319446788936,47.19726042585344,de
2824,Buchs SG,9470,0,Buchs (SG),3271,SG,9.467979432334522,47.1650719759018,de
2825,Gams,9473,0,Gams,3272,SG,9.440358587068795,47.203754469600256,de
2826,Wildhaus,9658,0,Gams,3272,SG,9.391821934999925,47.20120912667653,de
2827,Haag (Rheintal),9469,0,Grabs,3273,SG,9.475638035031192,47.19576741293282,de
2828,Buchs SG,9470,0,Grabs,3273,SG,9.466650731369109,47.17567145811663,de
2829,Werdenberg,9470,5,Grabs,3273,SG,9.461361641561624,47.16858524608932,de
2830,Grabs,9472,0,Grabs,3273,SG,9.447085273278535,47.18113361320224,de
2831,Grabserberg,9472,2,Grabs,3273,SG,9.425253709501437,47.18156285495435,de
2832,Wildhaus,9658,0,Grabs,3273,SG,9.340016791288006,47.17613903069218,de
2833,Salez,9465,0,Sennwald,3274,SG,9.502596343811154,47.23749079194739,de
2834,Sennwald,9466,0,Sennwald,3274,SG,9.507912509963626,47.26561726802908,de
2835,Frümsen,9467,0,Sennwald,3274,SG,9.472545289563447,47.24460531299528,de
2836,Sax,9468,0,Sennwald,3274,SG,9.459256559056175,47.232078578680586,de
2837,Haag (Rheintal),9469,0,Sennwald,3274,SG,9.492053649116237,47.21216404493497,de
2838,Gams,9473,0,Sennwald,3274,SG,9.471930689507934,47.21911169146133,de
2839,Buchs SG,9470,0,Sevelen,3275,SG,9.445792574729335,47.14627861265273,de
2840,Sevelen,9475,0,Sevelen,3275,SG,9.486082549109204,47.12149413175542,de
2841,Weite,9476,0,Sevelen,3275,SG,9.492325433431123,47.10990536887826,de
2842,Sargans,7320,0,Wartau,3276,SG,9.471537703640273,47.06751523268319,de
2843,Weite,9476,0,Wartau,3276,SG,9.496972549563989,47.09249493889945,de
2844,Fontnas,9476,2,Wartau,3276,SG,9.489381622622128,47.09023191576126,de
2845,Trübbach,9477,0,Wartau,3276,SG,9.47861333001629,47.07081665015197,de
2846,Azmoos,9478,0,Wartau,3276,SG,9.475824592196318,47.0801387596105,de
2847,Oberschan,9479,0,Wartau,3276,SG,9.474243746481813,47.09884323542396,de
2848,Malans SG,9479,1,Wartau,3276,SG,9.477215074833424,47.09118442376871,de
2849,Gretschins,9479,2,Wartau,3276,SG,9.486257531414983,47.09721604508798,de
2850,Bad Ragaz,7310,0,Bad Ragaz,3291,SG,9.500957651735884,47.00401525206247,de
2851,Valens,7317,0,Bad Ragaz,3291,SG,9.482234290710402,46.994774465561335,de
2852,Heiligkreuz (Mels),8888,0,Flums,3292,SG,9.391451471120408,47.07307839192993,de
2853,Flums,8890,0,Flums,3292,SG,9.344703494190613,47.09081359347629,de
2854,Flums Hochwiese,8893,0,Flums,3292,SG,9.370741055370296,47.083813595555085,de
2855,Flumserberg Saxli,8894,0,Flums,3292,SG,9.350034645651656,47.07869729611998,de
2856,Flumserberg Portels,8895,0,Flums,3292,SG,9.335450902983094,47.08330667227624,de
2857,Flumserberg Bergheim,8896,0,Flums,3292,SG,9.30578681747942,47.09765652772271,de
2858,Flumserberg Tannenheim,8897,0,Flums,3292,SG,9.30400440530224,47.08924032072956,de
2859,Flumserberg Tannenbodenalp,8898,0,Flums,3292,SG,9.2842641036332,47.09365441975392,de
2860,Schwendi im Weisstannental,7325,0,Mels,3293,SG,9.363505106184904,47.00877663484439,de
2861,Weisstannen,7326,0,Mels,3293,SG,9.34559631202302,46.99181924177692,de
2862,Mädris-Vermol,8886,0,Mels,3293,SG,9.39279336426724,47.050999373082455,de
2863,Mels,8887,0,Mels,3293,SG,9.422496253211582,47.0465267814761,de
2864,Heiligkreuz (Mels),8888,0,Mels,3293,SG,9.410408318980677,47.05881402497042,de
2865,Plons,8889,0,Mels,3293,SG,9.399960108719752,47.05699625137687,de
2866,Pfäfers,7312,0,Pfäfers,3294,SG,9.498407692710174,46.988375765269886,de
2867,St. Margrethenberg,7313,0,Pfäfers,3294,SG,9.510755069147812,46.97913872682365,de
2868,Vadura,7314,0,Pfäfers,3294,SG,9.484234818686817,46.95807855921542,de
2869,Vättis,7315,0,Pfäfers,3294,SG,9.441316321705177,46.91052034480162,de
2870,Valens,7317,0,Pfäfers,3294,SG,9.48068348778003,46.96860142406297,de
2871,Vasön,7317,3,Pfäfers,3294,SG,9.4776940503798,46.95260505830854,de
2872,Murg,8877,0,Quarten,3295,SG,9.215973923945333,47.11287595653485,de
2873,Quinten,8878,0,Quarten,3295,SG,9.215933831739196,47.129202209545554,de
2874,Unterterzen,8882,0,Quarten,3295,SG,9.255427324652697,47.11408519531988,de
2875,Quarten,8883,0,Quarten,3295,SG,9.241598058891494,47.109156804554125,de
2876,Oberterzen,8884,0,Quarten,3295,SG,9.255640579509448,47.102808486353965,de
2877,Mols,8885,0,Quarten,3295,SG,9.28125630708726,47.11225234932806,de
2878,Flumserberg Bergheim,8896,0,Quarten,3295,SG,9.282458981804425,47.10043899861815,de
2879,Flumserberg Tannenbodenalp,8898,0,Quarten,3295,SG,9.26912011752545,47.08233959191665,de
2880,Sargans,7320,0,Sargans,3296,SG,9.435127315272306,47.05033684903835,de
2881,Heiligkreuz (Mels),8888,0,Sargans,3296,SG,9.420699628161726,47.055877654845375,de
2882,Wangs,7323,0,Vilters-Wangs,3297,SG,9.474858587205915,47.0312025026216,de
2883,Wangs,7323,0,Vilters-Wangs,3297,SG,9.432149289329391,47.0307215039746,de
2884,Vilters,7324,0,Vilters-Wangs,3297,SG,9.44827409916633,47.02311923196599,de
2885,Quinten,8878,0,Walenstadt,3298,SG,9.25267994798293,47.13052785253001,de
2886,Walenstadt,8880,0,Walenstadt,3298,SG,9.314830882227334,47.12412841314137,de
2887,Walenstadtberg,8881,1,Walenstadt,3298,SG,9.286964545480416,47.13614123341476,de
2888,Tscherlach,8881,6,Walenstadt,3298,SG,9.333497724372686,47.118467462637696,de
2889,Flums,8890,0,Walenstadt,3298,SG,9.346645286516148,47.100383230066015,de
2890,Berschis,8892,0,Walenstadt,3298,SG,9.34693722063211,47.10518248666568,de
2891,Flums Hochwiese,8893,0,Walenstadt,3298,SG,9.376266361243156,47.08806186062131,de
2892,Flumserberg Bergheim,8896,0,Walenstadt,3298,SG,9.306633218258948,47.10461761840982,de
2893,Weesen,8872,0,Amden,3311,SG,9.108715819574057,47.141617606211874,de
2894,Amden,8873,0,Amden,3311,SG,9.145783626817533,47.14960034385512,de
2895,Benken SG,8717,0,Benken (SG),3312,SG,9.005676303863984,47.19913406582387,de
2896,Buttikon SZ,8863,0,Benken (SG),3312,SG,8.964257890854768,47.17955289513368,de
2897,Benken SG,8717,0,Kaltbrunn,3313,SG,9.006346692901289,47.20689055463224,de
2898,Kaltbrunn,8722,0,Kaltbrunn,3313,SG,9.024535761433787,47.21394543896846,de
2899,Schänis,8718,0,Schänis,3315,SG,9.04540906282456,47.15991738989821,de
2900,Kaltbrunn,8722,0,Schänis,3315,SG,9.052459631196394,47.20220562986199,de
2901,Rufi,8723,0,Schänis,3315,SG,9.049483768096882,47.17999416069781,de
2902,Maseltrangen,8723,2,Schänis,3315,SG,9.04950989856159,47.19183731094396,de
2903,Ziegelbrücke,8866,0,Schänis,3315,SG,9.060264567125284,47.13627762696593,de
2904,Weesen,8872,0,Weesen,3316,SG,9.096226017876305,47.13531434093685,de
2905,Schmerikon,8716,0,Schmerikon,3338,SG,8.940920249005021,47.22674006676042,de
2906,Uznach,8730,0,Schmerikon,3338,SG,8.956150516158145,47.23329983839552,de
2907,Schmerikon,8716,0,Uznach,3339,SG,8.960855212130472,47.22847458420833,de
2908,Uznach,8730,0,Uznach,3339,SG,8.986325139626183,47.22548265178091,de
2909,Rüti ZH,8630,0,Rapperswil-Jona,3340,SG,8.850692621607303,47.2501471609448,de
2910,Wolfhausen,8633,0,Rapperswil-Jona,3340,SG,8.813786714605898,47.24796180606636,de
2911,Rapperswil SG,8640,0,Rapperswil-Jona,3340,SG,8.816600144106133,47.22759614585802,de
2912,Jona,8645,0,Rapperswil-Jona,3340,SG,8.836495621742094,47.22909099662506,de
2913,Wagen,8646,0,Rapperswil-Jona,3340,SG,8.886038559102513,47.230944937861054,de
2914,Feldbach,8714,0,Rapperswil-Jona,3340,SG,8.804373955536612,47.24657939866832,de
2915,Bollingen,8715,0,Rapperswil-Jona,3340,SG,8.894310653849052,47.219389711969335,de
2916,Ermenswil,8734,0,Rapperswil-Jona,3340,SG,8.88421594178336,47.240376147029416,de
2917,Ernetschwil,8725,0,Gommiswald,3341,SG,9.002498032267107,47.23723552449093,de
2918,Gebertingen,8725,2,Gommiswald,3341,SG,9.0066174614038,47.25207995415145,de
2919,Ricken SG,8726,0,Gommiswald,3341,SG,9.036571096779763,47.2553360769072,de
2920,Uznach,8730,0,Gommiswald,3341,SG,9.005619292273286,47.22966838515359,de
2921,Gommiswald,8737,0,Gommiswald,3341,SG,9.022665599924144,47.23118113793701,de
2922,Uetliburg SG,8738,0,Gommiswald,3341,SG,9.033352853986583,47.23711872617732,de
2923,Rieden SG,8739,0,Gommiswald,3341,SG,9.050555417077607,47.2198502301249,de
2924,Wald ZH,8636,0,Eschenbach (SG),3342,SG,8.949619813402618,47.28694424102498,de
2925,Laupen ZH,8637,0,Eschenbach (SG),3342,SG,8.93972593718995,47.26164473738604,de
2926,Goldingen,8638,0,Eschenbach (SG),3342,SG,8.96693434622185,47.26278961317893,de
2927,Gebertingen,8725,2,Eschenbach (SG),3342,SG,8.996353826666612,47.25037663459965,de
2928,Walde SG,8727,0,Eschenbach (SG),3342,SG,9.010632686977983,47.27028085739901,de
2929,Neuhaus SG,8732,0,Eschenbach (SG),3342,SG,8.94718398532512,47.24234994921861,de
2930,Eschenbach SG,8733,0,Eschenbach (SG),3342,SG,8.919891195443542,47.23958841536021,de
2931,Ermenswil,8734,0,Eschenbach (SG),3342,SG,8.884103472240565,47.2449409751481,de
2932,St. Gallenkappel,8735,0,Eschenbach (SG),3342,SG,8.968900002471091,47.24540097005503,de
2933,Rüeterswil,8735,2,Eschenbach (SG),3342,SG,8.989405794842654,47.25906600101148,de
2934,Hemberg,9633,0,Ebnat-Kappel,3352,SG,9.16360335577063,47.2766012247892,de
2935,Ebnat-Kappel,9642,0,Ebnat-Kappel,3352,SG,9.120548660735103,47.26406307347905,de
2936,Krummenau,9643,0,Ebnat-Kappel,3352,SG,9.154033350424982,47.24186951674877,de
2937,Urnäsch,9107,0,Wildhaus-Alt St. Johann,3359,SG,9.328036774589489,47.24839513968234,de
2938,Alt St. Johann,9656,0,Wildhaus-Alt St. Johann,3359,SG,9.286033086802506,47.19425396818094,de
2939,Unterwasser,9657,0,Wildhaus-Alt St. Johann,3359,SG,9.308641958031066,47.19708772084905,de
2940,Wildhaus,9658,0,Wildhaus-Alt St. Johann,3359,SG,9.350739549648765,47.20374611753531,de
2941,Urnäsch,9107,0,Nesslau,3360,SG,9.30588275978576,47.25481538727334,de
2942,Hemberg,9633,0,Nesslau,3360,SG,9.214843407036284,47.27017150098079,de
2943,Krummenau,9643,0,Nesslau,3360,SG,9.173297361495315,47.2468482026995,de
2944,Nesslau,9650,0,Nesslau,3360,SG,9.200146539184107,47.22391577178812,de
2945,Ennetbühl,9651,0,Nesslau,3360,SG,9.211850106582164,47.2408464273095,de
2946,Neu St. Johann,9652,0,Nesslau,3360,SG,9.193843308383173,47.22910446420894,de
2947,Stein SG,9655,0,Nesslau,3360,SG,9.228142488909665,47.199421981011405,de
2948,Lichtensteig,9620,0,Lichtensteig,3374,SG,9.088876964204236,47.3225089041132,de
2949,Ricken SG,8726,0,Wattwil,3379,SG,9.046359396716667,47.26521158252928,de
2950,Dietfurt,9615,0,Wattwil,3379,SG,9.053281766462057,47.33447567267027,de
2951,Lichtensteig,9620,0,Wattwil,3379,SG,9.082359095328073,47.31534227100445,de
2952,Krinau,9622,0,Wattwil,3379,SG,9.052415581311664,47.31727055296855,de
2953,Wattwil,9630,0,Wattwil,3379,SG,9.088564584785214,47.30430398042045,de
2954,Ulisbach,9631,0,Wattwil,3379,SG,9.100927225673445,47.28624463170603,de
2955,Hemberg,9633,0,Wattwil,3379,SG,9.1418460850378,47.2915672991349,de
2956,Ebnat-Kappel,9642,0,Wattwil,3379,SG,9.091878263959403,47.26248789355713,de
2957,Fischingen,8376,0,Kirchberg (SG),3392,SG,8.98266257994102,47.40662544925388,de
2958,Wil SG,9500,0,Kirchberg (SG),3392,SG,9.053634210277188,47.4410441992157,de
2959,Rickenbach b. Wil,9532,0,Kirchberg (SG),3392,SG,9.053052615864072,47.44317996118486,de
2960,Kirchberg SG,9533,0,Kirchberg (SG),3392,SG,9.0406316712174,47.41180526516729,de
2961,Dietschwil,9533,1,Kirchberg (SG),3392,SG,9.017332688042098,47.42074537038621,de
2962,Gähwil,9534,0,Kirchberg (SG),3392,SG,9.001969312982373,47.39829172513736,de
2963,Lütisburg Station,9601,0,Kirchberg (SG),3392,SG,9.060181019161597,47.38993206162088,de
2964,Bazenheid,9602,0,Kirchberg (SG),3392,SG,9.0686237760746,47.40977888357997,de
2965,Müselbach,9602,2,Kirchberg (SG),3392,SG,9.041452390554657,47.39057144152439,de
2966,Mühlrüti,9613,0,Kirchberg (SG),3392,SG,8.983351004189043,47.377810820852446,de
2967,Nassen,9123,0,Lütisburg,3393,SG,9.144715822324374,47.39222505429086,de
2968,Jonschwil,9243,0,Lütisburg,3393,SG,9.08434396854658,47.41378167459782,de
2969,Lütisburg Station,9601,0,Lütisburg,3393,SG,9.071133161451208,47.384887232950256,de
2970,Bazenheid,9602,0,Lütisburg,3393,SG,9.078794027209906,47.41067569116557,de
2971,Lütisburg,9604,0,Lütisburg,3393,SG,9.07947822105808,47.39504094182061,de
2972,Oberrindal,9604,1,Lütisburg,3393,SG,9.124621828085983,47.40277609507417,de
